28538;9210-ABD;AAA00AAA00A93709;AUDI A4 2.4;amarillo;2007
28539;9033-AAE;AAA00AAA00A97667;PEUGEOT 307 5P 1 4;negro;2009
28540;3508-ABD;AAA00AAA00A15700;SUZUKI GZ250Y;negro;2007
28541;4044-ABB;AAA00AAA00A77504;VOLK PASSAT;gris;2005
28542;8858-ABC;AAA00AAA00A90217;PRIM-BALL ST S3E;rojo;2008
28543;6581-AAD;AAA00AAA00A62647;MITSUBISHI AC COMBI BERLINA;gris;2006
28544;7410-AAA;AAA00AAA00A54743;PEUGEOT 306 BK STYLE 1.9TD;amarillo;2006
28545;9983-AAD;AAA00AAA00A04983;DERBI PRED;verde;2009
28546;0100-ABB;AAA00AAA00A76977;PEUGEOT 1007 1.;rojo;2005
28547;3894-AAB;AAA00AAA00A24934;AUDI AUDI A 4;verde;2006
28548;2996-ABB;AAA00AAA00A74549;RENAULT PREMIUM 460.18 T;rojo;2007
28549;5271-ABA;AAA00AAA00A28505;JOINT X 320;rojo;2007
28550;3106-AAA;AAA00AAA00A47470;AUDI A4 TDI E;negro;2006
28551;9821-ABA;AAA00AAA00A36674;HONDA CBR-600;negro;2005
28552;3745-ABC;AAA00AAA00A66613;FRUEHAUF S R;azul marino;2006
28553;1414-AAD;AAA00AAA00A63947;HONDA ST1300;azul marino;2008
28554;3375-ABA;AAA00AAA00A51673;DAF FT CF 85.41;amarillo;2007
28555;2826-AAA;AAA00AAA00A36912;POLARIS SPORTMA;negro;2007
28556;6167-AAA;AAA00AAA00A15321;MCLOUIS 430VV;verde;2007
28557;8173-ABC;AAA00AAA00A83187;KEEWAY SPEED 12;blanco;2010
28558;8207-AAE;AAA00AAA00A17593;PEUGEOT EXP COMBI-5 1.9D;rojo;2009
28559;3446-ABA;AAA00AAA00A09802;VOLVO XC 90;negro;2007
28560;1770-AAE;AAA00AAA00A70993;MAZDA MPV;azul marino;2007
28561;9906-AAE;AAA00AAA00A55767;HYUNDAI COUPE 2.0 FX;azul marino;2009
28562;6649-ABE;AAA00AAA00A14655;CITROEN SAXO 1.5D X 5P;azul marino;2007
28563;1682-AAB;AAA00AAA00A97397;JEEP CHEROKEE TD;azul marino;2006
28564;1530-AAA;AAA00AAA00A33409;DAF FT XFTE47MS0E921276;rojo;2008
28565;6505-AAE;AAA00AAA00A27224;YAMAHA WARRIOR;azul marino;2010
28566;8750-AAB;AAA00AAA00A27515;VOLKSWAGEN TOURAN 1.6;verde;2007
28567;9726-ABA;AAA00AAA00A24362;T TOUR 520-G;verde;2007
28568;1648-ABD;AAA00AAA00A18060;CITROEN JUM. 20;negro;2009
28569;5338-ABD;AAA00AAA00A60055;PEUGEOT 1007 SP;blanco;2010
28570;0440-ABE;AAA00AAA00A36575;A.U.D.I. S4 AVANT 2.7 Q 6V;gris;2009
28571;8758-AAE;AAA00AAA00A28364;VOLVO FH 42;gris;2008
28572;0095-ABB;AAA00AAA00A82985;BOMBARDIER CAN AM;gris;2009
28573;7382-ABA;AAA00AAA00A37689;ECHARRI RIE 6;azul marino;2009
28574;6439-AAD;AAA00AAA00A63016;S.M. 5 CISTERNA;rojo;2006
28575;8631-AAB;AAA00AAA00A84411;SCHMITZ SCS24;negro;2008
28576;1197-ABA;AAA00AAA00A07382;PIAGGIO MP3 URBAN 300 LTYO;blanco;2009
28577;5047-AAA;AAA00AAA00A37475;ROVER R 45;gris;2006
28578;3775-ABD;AAA00AAA00A89203;B.M.W. SERIE 3 323I;amarillo;2008
28579;3306-ABD;AAA00AAA00A86694;PEUGEOT 806 STD;rojo;2010
28580;9006-ABE;AAA00AAA00A94193;PIAGGIO BEVERLY 400 TOURER;azul marino;2007
28581;6146-ABD;AAA00AAA00A73779;BMW X1;negro;2008
28582;8651-AAA;AAA00AAA00A15523;CHALLENGER 102;verde;2007
28583;5223-ABB;AAA00AAA00A16279;CRYSLER VOYAGER;azul celeste;2005
28584;0134-AAA;AAA00AAA00A07434;YAMAHA 3Y8 SR25;verde;2006
28585;6712-AAB;AAA00AAA00A84441;JOHN DEERE 8100;blanco;2010
28586;5876-ABE;AAA00AAA00A48845;CITROEN C 15 1.;gris;2005
28587;0730-ABD;AAA00AAA00A40116;SUZUKI VITARA W;negro;2006
28588;7895-ABA;AAA00AAA00A56823;JOINT S 156 VIV;verde;2006
28589;7611-ABE;AAA00AAA00A68747;MINI COOPER S AUT.;azul celeste;2007
28590;1475-AAD;AAA00AAA00A17311;PEUGEOT 508ACTIVE EHDI11;negro;2007
28591;7744-ABA;AAA00AAA00A58088;APRILIA SCARABEO 150;blanco;2007
28592;3093-AAA;AAA00AAA00A58940;CITROEN N-C4 HDI110 SPORT;azul celeste;2005
28593;7773-ABA;AAA00AAA00A32558;NISSAN ALMERA 4P 2.2D;verde;2008
28594;7929-AAC;AAA00AAA00A27570;SAME CORSARO 70;amarillo;2010
28595;8526-AAA;AAA00AAA00A13927;HONDA XLR125R;rojo;2010
28596;3042-ABD;AAA00AAA00A73693;FIAT DUCATO CH,;azul celeste;2009
28597;2436-ABC;AAA00AAA00A93015;B.M.W.523-I;azul marino;2005
28598;6112-ABA;AAA00AAA00A43956;VOLVO 6457102131;gris;2006
28599;3702-ABB;AAA00AAA00A90817;PEUGEOT 807 POR;verde;2008
28600;6748-ABC;AAA00AAA00A53159;CITRO-N N-C4 COLLECT;rojo;2006
28601;7774-ABE;AAA00AAA00A37837;B.M.W. 525 TD5;blanco;2005
28602;6709-ABC;AAA00AAA00A64037;SEAT LEON 1.4;azul marino;2008
28603;5410-ABB;AAA00AAA00A71059;B.M.W. SERIE3 3;verde;2008
28604;2146-ABE;AAA00AAA00A59778;CITROEN XANTIA 1,6I;negro;2006
28605;1196-AAB;AAA00AAA00A60600;OPEL CORSA E 16;azul marino;2008
28606;9851-AAD;AAA00AAA00A60391;DEL CURA 1800;azul marino;2006
28607;4685-ABE;AAA00AAA00A36760;VOLVO VOLVO EW-;azul celeste;2007
28608;6823-ABC;AAA00AAA00A17673;CITROEN C8 120;gris;2009
28609;3642-ABC;AAA00AAA00A11254;CITROEN ZX 1,1I;gris;2009
28610;8441-AAB;AAA00AAA00A64419;VOLVO FH12 42 D460 SN;negro;2007
28611;2684-ABA;AAA00AAA00A95671;IVECO 30.8.1;azul celeste;2006
28612;1075-ABE;AAA00AAA00A52015;MITSUBISHI MONTERO L. 2.8 TD I;verde;2009
28613;6629-ABD;AAA00AAA00A90177;INBA IN-2500B;amarillo;2007
28614;8615-AAC;AAA00AAA00A61674;VESPA DN;amarillo;2008
28615;5752-AAC;AAA00AAA00A75070;MERCEDES 260E;azul marino;2005
28616;8971-AAE;AAA00AAA00A99938;SEAT TOLEDO 1.9 T.D.I.;negro;2007
28617;4243-ABA;AAA00AAA00A26774;CAGIUS;verde;2007
28618;9517-AAD;AAA00AAA00A87828;ELNAGH DORAL 16;azul celeste;2007
28619;2543-AAA;AAA00AAA00A94532;PEUGEOT 406 SVDT HDI 110 DEP;verde;2010
28620;2683-AAD;AAA00AAA00A81767;PEUGEOT 207 XLI;azul marino;2008
28621;9579-ABD;AAA00AAA00A40656;AUDI A6 30 TDI;negro;2006
28622;4370-AAC;AAA00AAA00A30574;RENAULT EXP;amarillo;2006
28623;1032-AAD;AAA00AAA00A96135;BARREIROS;azul celeste;2005
28624;6766-AAC;AAA00AAA00A27851;B.M.W. SERIE 7 745I;rojo;2009
28625;8577-AAC;AAA00AAA00A05397;IVECO AT440S45 P;rojo;2007
28626;8207-AAA;AAA00AAA00A20346;PEUGEOT 106 MID;azul marino;2007
28627;7563-ABA;AAA00AAA00A05647;SEAT CORDOBA 1 9;azul marino;2007
28628;9884-ABD;AAA00AAA00A28362;CITRO-N C4 VYI1;amarillo;2007
28629;7524-AAB;AAA00AAA00A06008;RENAULT CLIO 12;gris;2008
28630;5361-ABD;AAA00AAA00A93283;RENAULT R V I MASTER;azul celeste;2009
28631;8198-AAB;AAA00AAA00A91537;IVECO 65V15;azul marino;2008
28632;6641-AAE;AAA00AAA00A61844;RENAULT R. TWIN;azul marino;2005
28633;8986-AAD;AAA00AAA00A06634;KAWASAKI 400;gris;2007
28634;8280-ABC;AAA00AAA00A06112;CITROEN C4 PICA;gris;2008
28635;6410-ABC;AAA00AAA00A34657;RENAULT CRAND N;amarillo;2006
28636;0212-ABB;AAA00AAA00A56624;B.M.W. 520D M;blanco;2010
28637;3916-AAD;AAA00AAA00A84836;ROLLER JAZZ 400;negro;2005
28638;5535-AAB;AAA00AAA00A22142;M.A.N. 26403FNL;azul marino;2006
28639;7508-AAA;AAA00AAA00A17698;CITRO-N GC4PVTI120;verde;2006
28640;8479-ABC;AAA00AAA00A16931;PEUGEOT 306 5P GRAFFIC;azul celeste;2008
28641;5141-ABE;AAA00AAA00A33285;AUDI A4 1.8 AUT;negro;2008
28642;9829-AAB;AAA00AAA00A38110;YAMAHA DT50RSM;azul marino;2008
28643;6070-ABE;AAA00AAA00A87199;VOLKSW GOLF 1.8;verde;2007
28644;2031-AAE;AAA00AAA00A25095;HARLEY DAVIDSON XL883N IRON;azul celeste;2006
28645;0339-AAE;AAA00AAA00A35078;B.M.W. R-65;azul marino;2007
28646;1072-ABB;AAA00AAA00A29371;MINI COUPER;azul marino;2008
28647;0353-AAE;AAA00AAA00A83993;DAIMLER CHRYSLE;negro;2007
28648;5910-ABD;AAA00AAA00A00404;HONDA NC700D;azul marino;2005
28649;4761-AAB;AAA00AAA00A84422;VOLVO V.40;gris;2008
28650;1984-AAA;AAA00AAA00A87335;HONDA JF28;verde;2007
28651;0496-AAB;AAA00AAA00A07351;S.M. REPLICAR SPEEDSTER;azul marino;2006
28652;7578-AAA;AAA00AAA00A86800;CITROEN BERL. 1.9D C. CUMBRE;verde;2008
28653;5963-AAE;AAA00AAA00A16152;SUZUKI GSX750FW;azul celeste;2007
28654;3824-ABB;AAA00AAA00A82995;CHIZALOSA CHAE0;verde;2007
28655;4144-AAB;AAA00AAA00A49539;HONDA NH YUPI;rojo;2008
28656;7915-ABB;AAA00AAA00A69429;RENAULT M 21010;azul marino;2006
28657;8701-AAA;AAA00AAA00A32028;FORD ESCORT ATL;gris;2009
28658;0595-AAA;AAA00AAA00A94613;MERCEDES E 270C;blanco;2007
28659;3988-AAA;AAA00AAA00A83291;FORD ESCORT 1,6 EFI;azul marino;2006
28660;4568-AAA;AAA00AAA00A73391;BMW K 100 RS;gris;2006
28661;1554-ABD;AAA00AAA00A07433;RENAULT R TRAFIC TB 34;azul marino;2008
28662;9226-ABD;AAA00AAA00A83521;OPEL ASTRA 3P GSI;gris;2008
28663;2784-ABB;AAA00AAA00A20967;CITRO-N BERL HDI110;verde;2006
28664;4020-ABD;AAA00AAA00A82590;CITRO-N GC4;rojo;2008
28665;9101-AAE;AAA00AAA00A98295;B.M.W. 320CI MAN;amarillo;2008
28666;3377-AAD;AAA00AAA00A45634;VOLKSWAGEN KOMBI 1.9 TD 5V;verde;2008
28667;7133-AAC;AAA00AAA00A78294;MBK SA05II;blanco;2005
28668;1737-ABA;AAA00AAA00A58903;SAME DRAGO 4RM;verde;2009
28669;4868-AAC;AAA00AAA00A26615;PEUGEOT BOXER FG 330 L1H1;verde;2006
28670;1340-AAB;AAA00AAA00A65161;PEUGEOT S1BA;azul marino;2007
28671;9259-AAD;AAA00AAA00A35536;ROVER ROVER 220 SD;rojo;2010
28672;7951-AAE;AAA00AAA00A33498;OPEL ASTRA 3P CR;negro;2008
28673;6332-AAE;AAA00AAA00A93534;PEUGEOT 206 5PXT;azul celeste;2007
28674;1939-AAD;AAA00AAA00A42405;VOLKSWAGEN TOURAN 1.6;azul celeste;2008
28675;2618-ABD;AAA00AAA00A63215;SUZUKI AY50AW E;gris;2006
28676;4513-AAE;AAA00AAA00A45158;B.M.W. SERIE 5 525TDS;gris;2006
28677;7647-AAE;AAA00AAA00A40199;CF MOTO CSR CRUISER;azul marino;2010
28678;5553-ABB;AAA00AAA00A60254;HYUNDAI SANTA;negro;2010
28679;0605-ABB;AAA00AAA00A20448;PEUGEOT-106;negro;2005
28680;6614-AAE;AAA00AAA00A00887;CITROEN C2 16I1;negro;2009
28681;1313-AAD;AAA00AAA00A04204;ELNAGH P250;gris;2008
28682;6137-ABD;AAA00AAA00A21693;CITROEN XSARA 16I16VSX BKABS;negro;2009
28683;0968-ABB;AAA00AAA00A07590;SUZUKI SANTAA S;rojo;2008
28684;6036-AAD;AAA00AAA00A06807;AUDI A6 3.2 AUT;gris;2006
28685;7800-ABA;AAA00AAA00A93412;SUZUKI KATANA W;verde;2008
28686;3833-ABB;AAA00AAA00A74075;CITROEN ZX 1,1I;azul celeste;2007
28687;4512-AAC;AAA00AAA00A07370;VOLVO 6447302131;verde;2006
28688;0930-ABB;AAA00AAA00A42178;PEUGEOT 205 GT;verde;2009
28689;4706-AAB;AAA00AAA00A38027;PEUGEOT PRT TEP ACCS;blanco;2006
28690;1548-AAD;AAA00AAA00A71444;CITRO-N DS5 EHD115;azul marino;2009
28691;4883-ABC;AAA00AAA00A76930;NISSAN PIMASTAR;azul marino;2010
28692;1877-AAE;AAA00AAA00A56589;A.U.D.I. A4 2.4 5V;verde;2007
28693;5309-AAE;AAA00AAA00A36738;B.M.W. 318D BER;negro;2009
28694;9766-ABC;AAA00AAA00A58275;ROLLS-ROYCE SIL;rojo;2009
28695;5578-ABB;AAA00AAA00A06071;FIAT PUNTO 75 SX;rojo;2010
28696;5607-ABD;AAA00AAA00A00518;CITRO-N NC5 HDI200CAS;negro;2008
28697;2592-ABB;AAA00AAA00A76040;IVECO ML100E22;azul marino;2010
28698;8623-ABD;AAA00AAA00A04891;SUBARU LEGACY BC7;verde;2006
28699;6195-ABD;AAA00AAA00A34444;AUSA 175 RMS X4;negro;2005
28700;7332-ABD;AAA00AAA00A29997;HOINDA;azul celeste;2009
28701;4020-ABB;AAA00AAA00A23968;CITRO-N GC4P110;blanco;2005
28702;3860-AAE;AAA00AAA00A74585;CITROEN C2 14ISENSODR VT;verde;2009
28703;4586-ABB;AAA00AAA00A95521;PIAGGIO VESPA GTS S 125;blanco;2009
28704;7133-ABA;AAA00AAA00A82158;MITUSUBISHI GAL;rojo;2008
28705;8119-AAA;AAA00AAA00A48735;INBA IN-2500B;blanco;2009
28706;1997-ABC;AAA00AAA00A58756;PEUGEOT 205 1.8;negro;2009
28707;4821-ABE;AAA00AAA00A48380;SUZUKI SJ-410 V;azul celeste;2006
28708;1060-AAC;AAA00AAA00A95605;SUZUKI WAGON R;amarillo;2007
28709;5742-AAA;AAA00AAA00A98993;LECIÐENA A7300;negro;2008
28710;8652-AAB;AAA00AAA00A96751;REGAL-RAPTOR -----;verde;2009
28711;9726-ABB;AAA00AAA00A46434;VOLKSWAGEN POLO 1.65V;gris;2006
28712;5291-AAE;AAA00AAA00A01950;ROVER R.25 1.4;gris;2007
28713;6459-AAC;AAA00AAA00A17736;MERCEDES 108-D;negro;2005
28714;8074-AAC;AAA00AAA00A92945;OPEL VECTRA 5P COMFORT 2.0;verde;2006
28715;2544-ABE;AAA00AAA00A35253;MOBYLETTE UNIVE;negro;2009
28716;6426-ABE;AAA00AAA00A03576;FORD ESCORT 1.8;amarillo;2008
28717;4894-ABA;AAA00AAA00A25475;VOLVO 8757261121;verde;2005
28718;2948-AAD;AAA00AAA00A86261;CITROEN SC8HR4;verde;2007
28719;3155-AAB;AAA00AAA00A85536;APRILIA MZ;rojo;2006
28720;3871-AAC;AAA00AAA00A76519;FORD ESCORT 2,0;amarillo;2009
28721;8399-AAB;AAA00AAA00A65200;VOLKSWAGEN SANTANA 1.6;amarillo;2010
28722;6249-AAC;AAA00AAA00A02957;NISSAN PRIMERA 5P 1.6;verde;2008
28723;2973-AAD;AAA00AAA00A93220;DACIA SANDERO;amarillo;2006
28724;3188-AAE;AAA00AAA00A00224;VOLKS.VENTO 1.9;verde;2010
28725;9168-AAC;AAA00AAA00A81051;OPEL CORSA 1 0 S;verde;2006
28726;1046-ABE;AAA00AAA00A39851;MITSUBISHI OUTL;gris;2009
28727;7304-ABB;AAA00AAA00A39975;ROVER 825 SD;amarillo;2009
28728;2577-AAE;AAA00AAA00A04341;FISA SALOMON;amarillo;2007
28729;5326-ABC;AAA00AAA00A05719;SUZUKI RV125;azul marino;2009
28730;4293-AAA;AAA00AAA00A22271;PEUGEOT 406 SR 1.8 VAN VELDE;azul marino;2007
28731;1687-AAA;AAA00AAA00A68650;B.M.W. 318TD;verde;2009
28732;3484-ABE;AAA00AAA00A39055;SEAT LEON 1.8 5;negro;2006
28733;9371-AAE;AAA00AAA00A98456;HONDA NT650V;verde;2007
28734;8080-AAE;AAA00AAA00A19455;CITRO-N BERLINGO HDI;azul marino;2009
28735;6648-ABC;AAA00AAA00A33132;CITROEN NJUMPY92COMB I 5P;azul marino;2010
28736;0266-AAA;AAA00AAA00A45645;B.M.W. 523I A B;rojo;2005
28737;6392-ABC;AAA00AAA00A65147;RENAULT R V I MASTER;blanco;2007
28738;7311-ABB;AAA00AAA00A23022;SEAT TOLEDO;negro;2006
28739;0090-AAD;AAA00AAA00A30784;OPEL VECTRA-C-S;negro;2007
28740;5162-ABC;AAA00AAA00A37599;PEUGEOT 306 TAR;verde;2010
28741;6796-ABC;AAA00AAA00A25142;VOLKSWAGEN SANTANA 1.6;gris;2007
28742;8513-AAA;AAA00AAA00A81170;SEAT FURA;gris;2008
28743;9131-ABC;AAA00AAA00A02599;CITROEN BERL. FIRST HDI75;verde;2006
28744;7797-ABA;AAA00AAA00A63703;PEUGEOT BOXER 2.0;azul marino;2010
28745;2589-ABC;AAA00AAA00A58083;A.U.D.I. TT 1 8;rojo;2006
28746;1181-ABB;AAA00AAA00A85840;FORD S-MAX 2.0;azul marino;2008
28747;5892-AAD;AAA00AAA00A68935;MERCEDES-BENZ GLK 220 CDI 4MAT;azul marino;2007
28748;8131-AAB;AAA00AAA00A36012;YAMAHA 4NB XC12;verde;2009
28749;1307-ABD;AAA00AAA00A29777;B.M.W. 750I;verde;2007
28750;4975-ABA;AAA00AAA00A29648;IRISBUS 397E.12.43.ER;blanco;2009
28751;9746-ABB;AAA00AAA00A56567;RENAULT R-21 GTD;rojo;2007
28752;4510-AAA;AAA00AAA00A07885;FORD FIESTA 1,4;blanco;2006
28753;7103-AAE;AAA00AAA00A31354;MAN 17170;azul marino;2007
28754;7439-AAA;AAA00AAA00A74156;FORD COURIER 1,8D;gris;2006
28755;3888-AAC;AAA00AAA00A23779;A.U.D.I. 100 AV;verde;2010
28756;2212-ABC;AAA00AAA00A29526;SUZUKI D01V;gris;2009
28757;5640-ABD;AAA00AAA00A85192;CITRO-N JUMPUY;azul celeste;2009
28758;2357-ABC;AAA00AAA00A18855;CITRO-N JUM.28H;gris;2009
28759;0715-AAD;AAA00AAA00A69713;SEAT 850;verde;2009
28760;7687-AAE;AAA00AAA00A17460;VOLKSWAGEN POLO 1 4 TDI;amarillo;2008
28761;3368-ABB;AAA00AAA00A99519;SEAT LEON 1.9 S;verde;2009
28762;9233-ABC;AAA00AAA00A58119;CITROEN NC5 HDI40PREMIE;gris;2010
28763;9163-ABB;AAA00AAA00A95622;CITROEN C4 HDI110 VTRPL;azul marino;2008
28764;7414-ABA;AAA00AAA00A39026;CITROEN JUMPY 1.9D C.CF.6PZA;verde;2009
28765;2228-AAB;AAA00AAA00A96255;WELGER AP-63;blanco;2006
28766;7602-AAC;AAA00AAA00A24453;BMW 325 TD MANUEL;rojo;2009
28767;6921-AAA;AAA00AAA00A28622;K.T.M. 400 GSE;azul celeste;2008
28768;2842-ABA;AAA00AAA00A04496;PGO GALAXY 90;verde;2007
28769;1328-ABD;AAA00AAA00A01090;B.M.W. 525 TD M;rojo;2007
28770;2385-AAB;AAA00AAA00A51085;FELDBINDER KIP;verde;2007
28771;4959-ABE;AAA00AAA00A16661;ROVER 75 2.0;azul marino;2005
28772;9056-ABC;AAA00AAA00A67546;MASSEY-FERGUSON MF-124;negro;2010
28773;6027-AAA;AAA00AAA00A00281;MANITOU MT 732 BE2;gris;2007
28774;4525-AAE;AAA00AAA00A01503;VOLKSWAGEN CALIFORNIA 2.5 TDI;azul celeste;2008
28775;2557-AAC;AAA00AAA00A87941;MERCEDES-BENZ A180 CDI;gris;2010
28776;1788-AAE;AAA00AAA00A92053;JOHN DEERE 2650SDT;amarillo;2006
28777;9969-ABB;AAA00AAA00A64823;DAIHATSU FEROZA;negro;2008
28778;1101-ABD;AAA00AAA00A67575;BOLA#OS BASCULA;blanco;2008
28779;2158-ABC;AAA00AAA00A36640;LANCIA LANCIA P;azul marino;2007
28780;1876-AAB;AAA00AAA00A00332;B.M.W. K 75S;blanco;2009
28781;7674-ABB;AAA00AAA00A93163;BMW SERIE 3 330D A;verde;2008
28782;1010-ABB;AAA00AAA00A02414;B.M.W. 325 T D;azul marino;2008
28783;6866-AAD;AAA00AAA00A23742;DAEWOO NUBIRA;rojo;2005
28784;1432-AAD;AAA00AAA00A05148;CITROEN BELING;azul celeste;2005
28785;0898-ABB;AAA00AAA00A22019;PUCH;amarillo;2005
28786;0351-ABD;AAA00AAA00A83835;CITROEN XANTIA 19TD SEDU;blanco;2008
28787;7856-ABD;AAA00AAA00A80324;M.A.N. NL263F;negro;2008
28788;7285-ABD;AAA00AAA00A77291;SUZUKI LS650;amarillo;2006
28789;7859-AAA;AAA00AAA00A89187;VOLKSWAGEN 1.4 I 5V;azul marino;2006
28790;3250-ABC;AAA00AAA00A85938;B.M.W. X5 XDRIVE30D;rojo;2010
28791;4035-AAE;AAA00AAA00A04283;MERCEDES-BENZ A140;gris;2007
28792;1446-AAD;AAA00AAA00A95061;PEUGEOT PART OU;amarillo;2009
28793;9179-ABA;AAA00AAA00A78522;PEUGEOT PARTNER COMBI;verde;2010
28794;9727-AAC;AAA00AAA00A77611;CITRO-N JUM.28H;azul celeste;2008
28795;6165-AAB;AAA00AAA00A41791;B.M.W. 320 CD C;verde;2008
28796;0734-ABC;AAA00AAA00A86120;MINAUTO S8;gris;2008
28797;6439-AAE;AAA00AAA00A22847;VOLKW.VENTO 1.9;gris;2007
28798;6543-AAC;AAA00AAA00A15825;BULTACO ALPINA;gris;2006
28799;3927-ABD;AAA00AAA00A13654;MERCEDES VIANO 2.2CDI;amarillo;2008
28800;3711-ABB;AAA00AAA00A68331;VOLKSWAGEN GOLF 1,8;gris;2006
28801;5631-AAE;AAA00AAA00A21729;SEAT PANDA 40;blanco;2006
28802;4690-AAD;AAA00AAA00A98503;SKODA FABIA 1 4;azul marino;2006
28803;3794-ABC;AAA00AAA00A30591;VW.TRANSP. 2,4;rojo;2010
28804;4969-AAA;AAA00AAA00A04549;JYMPA 210;azul marino;2007
28805;5532-AAA;AAA00AAA00A04318;A.U.D.I. A4 2.5 TDI AVANT;negro;2006
28806;3825-AAD;AAA00AAA00A76761;HONDA CIVIC 1 5;rojo;2009
28807;8108-AAC;AAA00AAA00A15386;CITROEN C4PI110;azul marino;2009
28808;0007-AAD;AAA00AAA00A40476;MICROCAR;azul marino;2008
28809;1395-AAD;AAA00AAA00A54831;PEUGEOT 107 1.0;amarillo;2008
28810;9803-ABC;AAA00AAA00A48392;SUZUKI JIMNY JX RANGER;rojo;2006
28811;9065-AAB;AAA00AAA00A95458;VOLVO V.40;negro;2005
28812;2768-ABB;AAA00AAA00A28205;PEUGEOT PART CBESP.PLAT.1.8E;blanco;2008
28813;0160-AAA;AAA00AAA00A20049;A.U.D.I. A6-1.8;azul marino;2008
28814;2685-AAC;AAA00AAA00A06864;MERCEDES BENZ 2;verde;2006
28815;7665-ABA;AAA00AAA00A71553;RENAULT ESPACE 2,2;negro;2007
28816;9711-AAA;AAA00AAA00A91117;IVECO AT440S45T P;azul celeste;2006
28817;7784-AAB;AAA00AAA00A54207;AUDI A6 1.8;verde;2006
28818;1613-AAD;AAA00AAA00A42790;B.M.W. 330;azul marino;2008
28819;6263-AAB;AAA00AAA00A90571;GAS-GAS CONTACT;amarillo;2009
28820;0189-AAD;AAA00AAA00A30087;VOLVO VOLVO L-2;blanco;2010
28821;9990-AAB;AAA00AAA00A98661;MERCEDES E220;gris;2008
28822;7061-AAD;AAA00AAA00A28547;KNAUS SUEWIND 530;gris;2008
28823;1053-AAC;AAA00AAA00A21569;BMW SERIE 5 540IA;rojo;2007
28824;2339-ABB;AAA00AAA00A75043;B.M.W. 320TD MAN;negro;2007
28825;9422-AAE;AAA00AAA00A14648;TRIGO GUTIERREZ TRICAR BATEA;azul celeste;2005
28826;6978-ABB;AAA00AAA00A87268;MONTESA COTA247;negro;2010
28827;5294-ABC;AAA00AAA00A80352;HONDA HRV;amarillo;2006
28828;4208-ABC;AAA00AAA00A06861;TOYOTA YARIS 1.;verde;2009
28829;0210-AAA;AAA00AAA00A80732;CITROEN SAXO 1.1I MONACO 3P;gris;2009
28830;6752-AAD;AAA00AAA00A60170;NISSAN MAXIMA;gris;2009
28831;6379-ABC;AAA00AAA00A56026;PEUGEOT 405 1,7;azul celeste;2008
28832;3218-ABA;AAA00AAA00A05394;FOR FOCUS;amarillo;2009
28833;8498-ABC;AAA00AAA00A14833;HARLEY DAVIDSON CUSTOM 53;azul celeste;2007
28834;9224-ABB;AAA00AAA00A20065;CITROEN N-C4 HDI90 COLLET;amarillo;2008
28835;0091-AAE;AAA00AAA00A22523;TURBHO RL-125;verde;2009
28836;7705-AAB;AAA00AAA00A17235;MAN 11.224 LC;verde;2006
28837;9115-ABE;AAA00AAA00A90293;JOHN DEERE 1600;rojo;2009
28838;5698-AAD;AAA00AAA00A97300;INBA IN-2500B;negro;2009
28839;0087-AAD;AAA00AAA00A18684;FIAT CINQUECENT;amarillo;2008
28840;9995-ABB;AAA00AAA00A38759;NISSAN PRIMIERA;verde;2010
28841;6566-ABE;AAA00AAA00A14367;MERCEDES CLK 270;verde;2008
28842;8401-AAA;AAA00AAA00A43511;CITROEN XSARA PICASSO 2.O;azul marino;2005
28843;8898-AAA;AAA00AAA00A89267;RENAULT 4 F;azul celeste;2006
28844;2839-AAB;AAA00AAA00A71476;SAAB;verde;2006
28845;6506-ABE;AAA00AAA00A65465;PEUGEOT 206 3P XR 60;rojo;2007
28846;2368-AAA;AAA00AAA00A48224;YAMAHA XS 1100S;rojo;2006
28847;9128-AAE;AAA00AAA00A63740;FORD FOCUS 2PUE;gris;2008
28848;9825-ABA;AAA00AAA00A42511;MONZA MONZA PC;amarillo;2006
28849;6889-AAE;AAA00AAA00A69154;TOYOTA TOYOTA YARIS;azul celeste;2007
28850;5195-ABA;AAA00AAA00A30259;PEUGEOT BUXY SPEEDAKE;verde;2010
28851;8352-ABD;AAA00AAA00A59026;CITROEN ZX 1.6;rojo;2006
28852;0076-AAA;AAA00AAA00A87757;CITROEN ZX 1,6;gris;2006
28853;5714-AAA;AAA00AAA00A76048;VOLVO 644120213;rojo;2009
28854;6445-AAE;AAA00AAA00A46303;MERCEDES C 200 CDI;negro;2006
28855;3812-AAA;AAA00AAA00A67215;S.M. TREE FARME;rojo;2006
28856;0451-ABD;AAA00AAA00A01454;PEUGEOT 206 5P XR 1.9D;negro;2006
28857;5358-AAC;AAA00AAA00A76193;SETRA S 215;azul marino;2007
28858;7779-ABD;AAA00AAA00A62938;VOLKSWAGEN PASSAT 1 9 TDI 6V;negro;2005
28859;1745-AAD;AAA00AAA00A68971;RENAULT R-4 F6-A;verde;2006
28860;5906-AAA;AAA00AAA00A07309;CITRO-N DS4 HDI90;negro;2007
28861;2909-ABB;AAA00AAA00A42253;PEUGEOT 308 5P ENVY HDI;verde;2007
28862;5225-AAB;AAA00AAA00A65635;PEUGEOT PART PR;negro;2007
28863;5687-ABE;AAA00AAA00A99075;YAMAHA 2YL;verde;2007
28864;1255-AAD;AAA00AAA00A39531;HONDA FR-V 1.7;negro;2006
